Is an Opportunity Zone,Census Tract FIPS code,County,State,Year,Inclusive Growth Score,Growth,Inclusion,Place,Place Growth,Place Inclusion,Net Occupancy Score,"Net Occupancy Base, %","Net Occupancy Tract, %",Residential Real Estate Value Score,"Residential Real Estate Value Base, %","Residential Real Estate Value Tract, %",Acres of Park Land Score,"Acres of Park Land Base, %","Acres of Park Land Tract, %",Affordable Housing Score,"Affordable Housing Base, %","Affordable Housing Tract, %",Internet Access Score,"Internet Access Base, %","Internet Access Tract, %",Travel Time to Work Score,"Travel Time to Work Base, %","Travel Time to Work Tract, %",Economy,Economy Growth,Economy Inclusion,New Businesses Score,"New Businesses Base, %","New Businesses Tract, %",Spend Growth Score,"Spend Growth Base, %","Spend Growth Tract, %",Small Business Loans Score,"Small Business Loans Base, %","Small Business Loans Tract, %",Minority/Women Owned Businesses Score,"Minority/Women Owned Businesses Base, %","Minority/Women Owned Businesses Tract, %",Labor Market Engagement Index Score,Labor Market Engagement Index Base,Labor Market Engagement Index Tract,Commercial Diversity Score,"Commercial Diversity Base, %","Commercial Diversity Tract, %",Community,Community Growth,Community Inclusion,Personal Income Score,"Personal Income Base, %","Personal Income Tract, %",Spending per Capita Score,"Spending per Capita Base, %","Spending per Capita Tract, %",Female Above Poverty Score,"Female Above Poverty Base, %","Female Above Poverty Tract, %",Gini Coefficient Score,Gini Coefficient Base,Gini Coefficient Tract,Early Education Enrollment Score,"Early Education Enrollment Base, %","Early Education Enrollment Tract, %",Health Insurance Coverage Score,"Health Insurance Coverage Base, %","Health Insurance Coverage Tract, %"
N/A,47157021355,Shelby County,Tennessee,2023,49.1,44.1,54.1,46.0,38.1,54.9,39.3,-0.5,-41.5,37.0,48.8,-2.5,25.2,4.1,1.7,54.0,72.2,73.1,67.6,91.7,94.5,71.9,56.7,65.9,57.6,48.7,67.0,40.3,21.2,-13.3,55.1,N/A,N/A,50.6,0.0,-23.0,24.3,4.2,2.5,78.9,60.0,84.9,96.8,20.7,38.9,42.1,46.0,39.3,43.9,16.7,7.5,47.1,N/A,N/A,66.9,88.8,92.5,29.2,41.5,45.2,0.7,27.8,0.5,20.6,95.0,89.9
N/A,47157021355,Shelby County,Tennessee,2024,52.0,52.0,53.1,46.0,38.1,54.9,40.2,-0.3,-27.9,37.0,48.8,-2.5,25.2,4.1,1.7,54.0,72.2,73.1,67.6,91.7,94.5,71.9,56.7,65.9,66.0,66.9,66.0,89.6,0.0,24.0,47.3,N/A,N/A,64.0,0.0,0.0,21.3,3.6,2.0,78.9,60.0,84.9,97.7,1.3,6.1,46.1,51.9,39.3,43.9,16.7,7.5,60.0,N/A,N/A,66.9,88.8,92.5,29.2,41.5,45.2,0.7,27.8,0.5,20.6,95.0,89.9
N/A,47157021355,Shelby County,Tennessee,2025,50.1,47.0,54.1,46.0,38.1,54.9,40.2,-0.3,-27.9,37.0,48.8,-2.5,25.2,4.1,1.7,54.0,72.2,73.1,67.6,91.7,94.5,71.9,56.7,65.9,62.0,56.1,67.0,38.2,12.1,-12.1,66.0,N/A,N/A,64.0,0.0,0.0,26.1,3.2,2.0,78.9,60.0,84.9,95.8,20.5,37.0,44.1,47.9,39.3,43.9,16.7,7.5,51.9,N/A,N/A,66.9,88.8,92.5,29.2,41.5,45.2,0.7,27.8,0.5,20.6,95.0,89.9
Yes,47157007300,Shelby County,Tennessee,2017,40.0,41.0,39.0,53.0,43.0,63.0,69.0,2.1,18.8,17.0,-0.4,-23.3,58.0,4.1,5.3,90.0,71.2,81.7,4.0,82.9,52.1,100.0,57.6,91.3,38.0,58.0,17.0,73.0,5.9,26.2,81.0,N/A,N/A,19.0,5.7,-8.3,4.0,4.0,1.2,22.0,59.0,27.0,25.0,20.1,15.1,28.0,21.0,36.0,12.0,3.3,-12.9,30.0,N/A,N/A,1.0,86.3,28.5,0.0,41.3,67.4,100.0,25.5,87.5,43.0,91.2,90.0
Yes,47157007300,Shelby County,Tennessee,2018,36.0,35.0,38.0,49.0,34.0,64.0,52.0,2.1,5.8,15.0,5.4,-25.7,58.0,4.1,5.3,96.0,72.0,85.1,4.0,82.9,52.1,99.0,57.0,89.3,33.0,50.0,16.0,73.0,5.9,26.2,35.0,N/A,N/A,42.0,1.6,4.5,4.0,4.0,1.2,20.0,60.0,26.0,25.0,20.1,15.1,28.0,20.0,35.0,21.0,5.7,-2.6,18.0,N/A,N/A,1.0,86.6,28.9,0.0,41.5,68.4,100.0,25.5,100.0,40.0,92.3,90.6
Yes,47157007300,Shelby County,Tennessee,2019,38.0,39.0,37.0,46.0,27.0,64.0,44.0,1.8,3.3,10.0,16.5,-36.2,58.0,4.1,5.3,96.0,72.5,86.0,4.0,83.9,54.1,99.0,56.5,89.0,39.0,63.0,15.0,80.0,13.7,54.7,61.0,N/A,N/A,49.0,8.6,17.4,4.0,4.0,1.2,16.0,60.0,21.0,25.0,20.1,15.1,30.0,28.0,33.0,31.0,9.2,5.1,26.0,N/A,N/A,1.0,87.0,30.4,0.0,41.6,68.5,100.0,25.3,100.0,30.0,93.3,90.2
Yes,47157007300,Shelby County,Tennessee,2020,37.0,31.0,43.0,43.0,22.0,64.0,35.0,1.5,0.8,10.0,25.2,-44.7,58.0,4.1,5.3,94.0,72.8,84.5,4.0,84.9,54.4,99.0,55.8,87.4,27.0,21.0,33.0,18.0,7.4,-15.9,40.0,N/A,N/A,6.0,8.1,-25.9,64.0,3.4,4.3,13.0,61.0,17.0,23.0,20.6,15.0,41.0,50.0,32.0,30.0,12.2,7.7,70.0,N/A,N/A,1.0,87.5,33.2,0.0,41.6,68.2,100.0,25.4,100.0,28.0,94.2,91.0
Yes,47157007300,Shelby County,Tennessee,2021,46.0,49.0,42.0,56.0,51.0,60.0,51.0,-0.0,4.0,,25.7,,58.0,4.1,5.3,81.0,73.3,81.4,4.0,89.1,64.2,99.0,55.6,89.5,50.0,70.0,31.0,74.0,5.3,21.7,73.0,N/A,N/A,64.0,7.1,45.0,47.0,5.0,4.8,18.0,59.0,24.0,28.0,20.6,16.1,30.0,25.0,36.0,13.0,13.8,-2.4,37.0,N/A,N/A,1.0,88.8,42.0,1.0,41.3,61.6,100.0,27.5,100.0,43.0,95.0,94.1
Yes,47157007300,Shelby County,Tennessee,2022,35.0,35.0,35.0,48.0,41.0,56.0,41.0,-0.3,0.6,,31.6,,58.0,4.1,5.3,64.0,72.9,76.4,4.0,90.6,67.3,100.0,56.3,91.1,33.0,30.0,36.0,35.0,-15.0,-21.4,44.0,N/A,N/A,11.0,17.9,-6.9,44.0,5.1,4.5,39.0,60.0,48.0,26.0,21.1,16.2,24.0,33.0,14.0,13.0,14.5,-1.7,53.0,N/A,N/A,1.0,88.8,43.8,1.0,41.3,60.4,,27.4,,39.0,94.9,93.5
Yes,47157007300,Shelby County,Tennessee,2023,39.0,44.0,33.0,54.0,50.0,58.0,50.0,-0.5,4.0,,48.8,,58.0,4.1,5.3,63.0,72.2,75.5,9.0,91.7,77.3,100.0,56.7,92.2,37.0,47.5,27.0,67.0,21.2,37.9,52.0,N/A,N/A,24.5,0.0,-18.5,20.0,4.2,2.2,39.0,60.0,48.0,21.0,20.7,14.9,24.0,34.0,15.0,29.0,16.7,10.5,39.0,N/A,N/A,2.0,88.8,47.7,3.0,41.5,56.6,,27.8,,41.0,95.0,93.9
Yes,47157007300,Shelby County,Tennessee,2024,40.0,47.0,33.0,54.0,51.0,58.0,51.0,-0.3,4.3,,48.8,,58.0,4.1,5.3,63.0,72.2,75.5,9.0,91.7,77.3,100.0,56.7,92.2,34.0,41.0,26.0,40.0,0.0,-3.3,45.0,N/A,N/A,37.0,0.0,0.0,6.0,3.6,1.1,39.0,60.0,48.0,33.0,1.3,0.9,32.0,49.0,15.0,29.0,16.7,10.5,69.0,N/A,N/A,2.0,88.8,47.7,3.0,41.5,56.6,,27.8,,41.0,95.0,93.9
Yes,47157007300,Shelby County,Tennessee,2025,38.0,45.0,32.0,54.0,51.0,58.0,51.0,-0.3,4.3,,48.8,,58.0,4.1,5.3,63.0,72.2,75.5,9.0,91.7,77.3,100.0,56.7,92.2,34.0,45.0,22.0,41.0,12.1,8.0,56.0,N/A,N/A,37.0,0.0,0.0,6.0,3.2,1.1,39.0,60.0,48.0,22.0,20.5,14.7,28.0,40.0,15.0,29.0,16.7,10.5,50.0,N/A,N/A,2.0,88.8,47.7,3.0,41.5,56.6,,27.8,,41.0,95.0,93.9
N/A,47157021542,Shelby County,Tennessee,2017,71.0,64.0,78.0,78.0,80.0,77.0,85.0,2.1,8.1,76.0,-0.4,7.9,81.0,4.1,11.7,78.0,71.2,77.8,97.0,82.9,97.0,51.0,57.6,58.1,54.0,43.0,65.0,65.0,5.9,17.1,13.0,N/A,N/A,51.0,5.7,-1.3,40.0,4.0,3.4,91.0,59.0,94.0,65.0,20.1,23.1,80.0,70.0,91.0,57.0,3.3,1.7,82.0,N/A,N/A,99.0,86.3,99.2,92.0,41.3,34.0,79.0,25.5,39.0,94.0,91.2,97.9
N/A,47157021542,Shelby County,Tennessee,2018,74.0,71.0,76.0,76.0,76.0,77.0,82.0,2.1,6.6,70.0,5.4,9.0,81.0,4.1,11.7,85.0,72.0,80.5,97.0,82.9,97.0,46.0,57.0,55.6,66.0,67.0,66.0,65.0,5.9,17.1,68.0,N/A,N/A,67.0,1.6,5.3,40.0,4.0,3.4,92.0,60.0,95.0,65.0,20.1,23.1,78.0,70.0,86.0,64.0,5.7,6.4,75.0,N/A,N/A,99.0,86.6,99.1,91.0,41.5,34.5,61.0,25.5,29.5,94.0,92.3,98.2
N/A,47157021542,Shelby County,Tennessee,2019,70.0,63.0,76.0,74.0,69.0,79.0,75.0,1.8,4.0,63.0,16.5,13.8,81.0,4.1,11.7,90.0,72.5,82.4,95.0,83.9,96.3,49.0,56.5,55.9,58.0,50.0,66.0,63.0,13.7,22.9,43.0,N/A,N/A,45.0,8.6,-3.1,40.0,4.0,3.4,92.0,60.0,95.0,65.0,20.1,23.1,76.0,70.0,82.0,70.0,9.2,12.4,70.0,N/A,N/A,99.0,87.0,98.6,87.0,41.6,35.6,49.0,25.3,25.1,95.0,93.3,98.7
N/A,47157021542,Shelby County,Tennessee,2020,67.0,57.0,77.0,72.0,64.0,80.0,70.0,1.5,2.5,58.0,25.2,16.8,81.0,4.1,11.7,92.0,72.8,83.9,94.0,84.9,96.1,53.0,55.8,57.1,64.0,58.0,71.0,72.0,7.4,27.1,32.0,N/A,N/A,71.0,8.1,14.8,59.0,3.4,4.0,92.0,61.0,95.0,63.0,20.6,23.2,64.0,48.0,81.0,71.0,12.2,16.0,26.0,N/A,N/A,97.0,87.5,98.1,81.0,41.6,36.8,52.0,25.4,26.0,94.0,94.2,98.8
N/A,47157021542,Shelby County,Tennessee,2021,65.0,56.0,74.0,62.0,38.0,86.0,39.0,-0.0,-13.5,36.0,25.7,-35.3,81.0,4.1,11.7,94.0,73.3,86.4,95.0,89.1,97.9,72.0,55.6,64.8,63.0,63.0,63.0,51.0,5.3,6.7,65.0,N/A,N/A,73.0,7.1,17.4,34.0,5.0,3.8,91.0,59.0,93.0,63.0,20.6,23.2,70.0,66.0,74.0,64.0,13.8,14.6,69.0,N/A,N/A,96.0,88.8,98.3,72.0,41.3,37.6,59.0,27.5,31.4,67.0,95.0,96.7
N/A,47157021542,Shelby County,Tennessee,2022,64.0,50.0,77.0,62.0,38.0,86.0,38.0,-0.3,-29.6,37.0,31.6,-30.3,81.0,4.1,11.7,97.0,72.9,87.7,88.0,90.6,97.1,76.0,56.3,67.3,52.0,38.0,66.0,61.0,-15.0,-7.5,8.0,N/A,N/A,46.0,17.9,4.3,38.0,5.1,4.1,91.0,60.0,93.0,68.0,21.1,24.8,76.0,73.0,78.0,61.0,14.5,14.3,85.0,N/A,N/A,95.0,88.8,97.8,75.0,41.3,37.4,74.0,27.4,40.1,69.0,94.9,96.9
N/A,47157021542,Shelby County,Tennessee,2023,58.0,44.0,72.0,62.0,38.0,85.0,39.0,-0.5,-45.0,37.0,48.8,-18.9,81.0,4.1,11.7,96.0,72.2,86.6,89.0,91.7,97.6,75.0,56.7,67.1,53.0,53.0,52.0,61.0,21.2,32.4,51.0,N/A,N/A,47.5,0.0,-24.3,3.0,4.2,1.0,91.0,60.0,93.0,62.0,20.7,23.1,60.0,40.0,80.0,56.0,16.7,13.9,23.0,N/A,N/A,97.0,88.8,98.6,77.0,41.5,37.2,77.0,27.8,43.0,67.0,95.0,96.8
N/A,47157021542,Shelby County,Tennessee,2024,60.0,51.0,69.0,62.0,38.0,85.0,39.0,-0.3,-35.6,37.0,48.8,-18.9,81.0,4.1,11.7,96.0,72.2,86.6,89.0,91.7,97.6,75.0,56.7,67.1,52.0,61.0,43.0,51.0,0.0,2.0,70.0,N/A,N/A,61.0,0.0,0.0,5.0,3.6,1.0,91.0,60.0,93.0,33.0,1.3,0.9,67.0,54.0,80.0,56.0,16.7,13.9,53.0,N/A,N/A,97.0,88.8,98.6,77.0,41.5,37.2,77.0,27.8,43.0,67.0,95.0,96.8
N/A,47157021542,Shelby County,Tennessee,2025,62.0,49.0,74.0,62.0,38.0,85.0,39.0,-0.3,-35.6,37.0,48.8,-18.9,81.0,4.1,11.7,96.0,72.2,86.6,89.0,91.7,97.6,75.0,56.7,67.1,56.0,54.0,57.0,63.0,12.1,20.0,39.0,N/A,N/A,61.0,0.0,0.0,19.0,3.2,1.7,91.0,60.0,93.0,60.0,20.5,22.4,67.0,54.0,80.0,56.0,16.7,13.9,53.0,N/A,N/A,97.0,88.8,98.6,77.0,41.5,37.2,77.0,27.8,43.0,67.0,95.0,96.8
N/A,47157007500,Shelby County,Tennessee,2017,16.0,10.0,21.0,20.0,6.0,33.0,8.0,2.1,-6.2,5.0,-0.4,-33.8,8.0,4.1,0.5,44.0,71.2,69.6,0.0,82.9,21.6,79.0,57.6,69.6,2.0,0.0,3.0,1.0,5.9,-33.3,,N/A,N/A,0.0,5.7,-62.5,,,,4.0,59.0,4.0,2.0,20.1,5.5,26.0,24.0,28.0,24.0,3.3,-0.7,,N/A,N/A,12.0,86.3,63.4,74.0,41.3,37.7,20.0,25.5,14.4,4.0,91.2,76.5
N/A,47157007500,Shelby County,Tennessee,2018,19.0,17.0,21.0,32.0,28.0,35.0,48.0,2.1,5.8,9.0,5.4,-22.1,8.0,4.1,0.5,42.0,72.0,70.0,0.0,82.9,21.6,90.0,57.0,75.1,9.0,16.0,2.0,1.0,5.9,-33.3,,N/A,N/A,31.0,1.6,0.0,,,,2.0,60.0,2.0,2.0,20.1,5.5,16.0,6.0,26.0,6.0,5.7,-9.0,,N/A,N/A,11.0,86.6,62.6,72.0,41.5,38.2,16.0,25.5,12.4,4.0,92.3,78.7
N/A,47157007500,Shelby County,Tennessee,2019,28.0,36.0,21.0,35.0,34.0,36.0,64.0,1.8,17.2,5.0,16.5,-27.7,8.0,4.1,0.5,43.0,72.5,70.7,0.0,83.9,21.1,94.0,56.5,78.9,34.0,66.0,2.0,66.0,13.7,100.0,,N/A,N/A,65.0,8.6,66.7,,,,2.0,60.0,2.0,2.0,20.1,5.5,16.0,7.0,24.0,7.0,9.2,-4.7,,N/A,N/A,11.0,87.0,64.2,66.0,41.6,39.2,16.0,25.3,12.2,5.0,93.3,81.8
N/A,47157007500,Shelby County,Tennessee,2020,27.0,33.0,21.0,36.0,36.0,37.0,57.0,1.5,9.3,14.0,25.2,0.8,8.0,4.1,0.5,42.0,72.8,71.0,0.0,84.9,22.7,97.0,55.8,83.0,18.0,35.0,2.0,66.0,7.4,125.0,,N/A,N/A,4.0,8.1,-20.0,,,,3.0,61.0,3.0,2.0,20.6,4.6,26.0,27.0,25.0,27.0,12.2,9.0,,N/A,N/A,13.0,87.5,67.6,65.0,41.6,39.4,15.0,25.4,11.5,6.0,94.2,83.7
N/A,47157007500,Shelby County,Tennessee,2021,34.0,43.0,24.0,42.0,48.0,36.0,41.0,-0.0,1.9,56.0,25.7,68.4,8.0,4.1,0.5,35.0,73.3,69.2,0.0,89.1,35.5,99.0,55.6,89.1,18.0,34.0,2.0,1.0,5.3,-33.3,,N/A,N/A,66.0,7.1,175.0,,,,2.0,59.0,2.0,2.0,20.6,5.6,42.0,48.0,35.0,48.0,13.8,19.3,,N/A,N/A,22.0,88.8,77.7,70.0,41.3,38.1,,27.5,,14.0,95.0,88.0
N/A,47157007500,Shelby County,Tennessee,2022,32.0,44.0,20.0,34.0,34.0,34.0,15.0,-0.3,-8.4,53.0,31.6,65.1,8.0,4.1,0.5,33.0,72.9,68.3,1.0,90.6,51.5,94.0,56.3,79.1,16.0,31.0,2.0,5.0,-15.0,-33.3,,N/A,N/A,57.0,17.9,54.5,,,,3.0,60.0,4.0,2.0,21.1,5.8,46.0,67.0,24.0,67.0,14.5,45.8,,N/A,N/A,51.0,88.8,89.2,11.0,41.3,50.7,,27.4,,10.0,94.9,86.3
N/A,47157007500,Shelby County,Tennessee,2023,38.0,45.0,31.0,34.0,28.0,39.0,12.0,-0.5,-14.4,45.0,48.8,67.0,8.0,4.1,0.5,52.0,72.2,72.8,1.0,91.7,56.2,96.0,56.7,82.1,36.5,39.0,34.0,58.0,21.2,50.0,,N/A,N/A,20.0,0.0,-23.5,97.0,4.2,16.7,3.0,60.0,4.0,2.0,20.7,5.0,45.0,69.0,21.0,69.0,16.7,79.7,,N/A,N/A,31.0,88.8,82.6,4.0,41.5,55.5,,27.8,,28.0,95.0,91.7
N/A,47157007500,Shelby County,Tennessee,2024,36.0,39.0,33.0,33.0,27.0,39.0,9.0,-0.3,-22.7,45.0,48.8,67.0,8.0,4.1,0.5,52.0,72.2,72.8,1.0,91.7,56.2,96.0,56.7,82.1,29.0,20.0,38.0,5.0,0.0,-16.7,,N/A,N/A,34.0,0.0,0.0,98.0,3.6,20.0,3.0,60.0,4.0,13.0,1.3,0.4,45.0,69.0,21.0,69.0,16.7,79.7,,N/A,N/A,31.0,88.8,82.6,4.0,41.5,55.5,,27.8,,28.0,95.0,91.7
N/A,47157007500,Shelby County,Tennessee,2025,40.0,49.0,31.0,33.0,27.0,39.0,9.0,-0.3,-22.7,45.0,48.8,67.0,8.0,4.1,0.5,52.0,72.2,72.8,1.0,91.7,56.2,96.0,56.7,82.1,42.0,50.0,33.0,66.0,12.1,60.0,,N/A,N/A,34.0,0.0,0.0,95.0,3.2,12.5,3.0,60.0,4.0,1.0,20.5,4.5,45.0,69.0,21.0,69.0,16.7,79.7,,N/A,N/A,31.0,88.8,82.6,4.0,41.5,55.5,,27.8,,28.0,95.0,91.7
N/A,47157022026,Shelby County,Tennessee,2017,29.3,26.7,34.7,24.9,7.8,41.5,11.7,2.1,-21.7,2.9,-0.4,-77.1,9.7,4.1,0.6,61.6,71.2,72.5,2.0,82.9,43.1,90.0,57.6,75.4,46.9,40.0,53.8,39.9,5.9,-2.9,56.2,N/A,N/A,23.9,5.7,-14.3,68.7,4.0,5.4,5.9,59.0,6.8,85.9,20.1,29.2,20.4,30.9,8.8,8.3,3.3,-7.3,52.5,N/A,N/A,6.8,86.3,54.9,9.8,41.3,49.1,12.7,25.5,10.7,4.9,91.2,77.6
N/A,47157022026,Shelby County,Tennessee,2018,35.2,39.6,33.7,24.9,7.8,41.5,11.7,2.1,-25.0,2.9,5.4,-76.1,9.7,4.1,0.6,64.5,72.0,74.0,2.0,82.9,43.1,89.0,57.0,74.4,53.0,52.1,53.8,39.9,5.9,-2.9,52.9,N/A,N/A,62.4,1.6,13.4,68.7,4.0,5.4,5.9,60.0,6.9,85.9,20.1,29.2,32.1,58.3,6.8,36.5,5.7,6.6,81.2,N/A,N/A,3.9,86.6,49.4,6.8,41.5,51.2,14.7,25.5,11.8,1.0,92.3,74.8
N/A,47157022026,Shelby County,Tennessee,2019,37.2,40.8,34.7,25.9,8.8,41.6,13.7,1.8,-12.5,3.9,16.5,-34.9,9.7,4.1,0.6,64.5,72.5,74.6,2.0,83.9,45.0,91.0,56.5,76.7,49.9,44.9,53.8,49.6,13.7,9.8,55.3,N/A,N/A,30.0,8.6,-4.4,68.7,4.0,5.4,5.9,60.0,6.9,85.9,20.1,29.2,37.5,67.1,7.8,57.8,9.2,21.5,76.4,N/A,N/A,2.9,87.0,46.3,7.8,41.6,50.6,20.5,25.3,14.2,1.0,93.3,75.5
N/A,47157022026,Shelby County,Tennessee,2020,41.1,49.5,34.1,40.7,37.2,42.6,68.5,1.5,10.3,4.9,25.2,-28.4,9.7,4.1,0.6,62.6,72.8,74.2,2.0,84.9,47.9,95.1,55.8,80.2,57.6,64.3,49.8,57.8,7.4,7.2,68.2,N/A,N/A,65.9,8.1,23.6,61.6,3.4,4.2,6.8,61.0,8.8,81.9,20.6,28.4,28.6,47.4,9.8,59.7,12.2,26.5,35.1,N/A,N/A,2.9,87.5,47.3,15.6,41.6,47.4,17.6,25.4,12.9,2.0,94.2,78.2
N/A,47157022026,Shelby County,Tennessee,2021,41.1,44.0,39.2,35.2,37.2,34.2,72.4,-0.0,13.8,2.9,25.7,-49.9,9.7,4.1,0.6,43.0,73.3,70.2,3.9,89.1,63.4,77.3,55.6,66.9,56.0,49.0,63.9,38.9,5.3,-2.6,53.4,N/A,N/A,53.7,7.1,12.1,88.0,5.0,11.2,18.6,59.0,24.4,84.8,20.6,29.4,32.3,44.0,19.6,27.4,13.8,10.8,59.6,N/A,N/A,2.0,88.8,47.2,47.9,41.3,40.6,,27.5,,9.8,95.0,84.6
N/A,47157022026,Shelby County,Tennessee,2022,37.2,38.5,38.3,24.4,15.6,34.2,25.4,-0.3,-8.6,4.9,31.6,-35.0,9.7,4.1,0.6,33.2,72.9,67.0,2.9,90.6,65.4,90.0,56.3,75.8,58.1,59.2,58.0,64.3,-15.0,-11.9,65.4,N/A,N/A,47.0,17.9,16.5,81.1,5.1,9.8,7.8,60.0,10.8,84.8,21.1,29.7,32.4,40.2,22.5,11.8,14.5,3.9,67.6,N/A,N/A,4.9,88.8,56.8,54.8,41.3,39.4,,27.4,,7.8,94.9,82.9
N/A,47157022026,Shelby County,Tennessee,2023,34.2,30.0,40.4,24.4,11.7,38.1,18.6,-0.5,-39.7,4.9,48.8,-26.7,9.7,4.1,0.6,42.0,72.2,68.8,4.9,91.7,71.6,92.9,56.7,79.0,48.7,40.5,56.3,54.0,21.2,17.9,33.1,N/A,N/A,34.4,0.0,-24.5,74.8,4.2,6.7,7.8,60.0,10.8,83.9,20.7,29.0,30.3,36.6,25.4,27.4,16.7,13.2,45.4,N/A,N/A,5.9,88.8,60.0,64.5,41.5,38.1,,27.8,,5.9,95.0,81.1
N/A,47157022026,Shelby County,Tennessee,2024,35.2,35.5,38.4,23.5,10.8,38.1,16.6,-0.3,-35.1,4.9,48.8,-26.7,9.7,4.1,0.6,42.0,72.2,68.8,4.9,91.7,71.6,92.9,56.7,79.0,47.3,43.2,51.4,49.0,0.0,-3.4,32.7,N/A,N/A,48.0,0.0,0.0,74.5,3.6,6.0,7.8,60.0,10.8,70.4,1.3,2.0,38.1,52.2,25.4,27.4,16.7,13.2,76.6,N/A,N/A,5.9,88.8,60.0,64.5,41.5,38.1,,27.8,,5.9,95.0,81.1
N/A,47157022026,Shelby County,Tennessee,2025,37.2,36.4,39.4,23.5,10.8,38.1,16.6,-0.3,-35.1,4.9,48.8,-26.7,9.7,4.1,0.6,42.0,72.2,68.8,4.9,91.7,71.6,92.9,56.7,79.0,56.1,57.8,53.4,61.4,12.1,13.6,64.9,N/A,N/A,48.0,0.0,0.0,69.0,3.2,4.6,7.8,60.0,10.8,82.8,20.5,28.4,32.3,40.5,25.4,27.4,16.7,13.2,53.2,N/A,N/A,5.9,88.8,60.0,64.5,41.5,38.1,,27.8,,5.9,95.0,81.1
N/A,47157021545,Shelby County,Tennessee,2017,65.0,61.0,69.0,72.0,76.0,68.0,96.0,2.1,16.4,57.0,-0.4,-6.0,32.0,4.1,2.3,72.0,71.2,76.4,94.0,82.9,95.6,73.0,57.6,66.8,66.0,61.0,72.0,72.0,5.9,9.2,59.0,N/A,N/A,53.0,5.7,-2.6,33.0,4.0,3.0,88.0,59.0,92.0,95.0,20.1,34.9,56.0,46.0,67.0,38.0,3.3,-5.3,54.0,N/A,N/A,81.0,86.3,94.1,74.0,41.3,37.8,49.0,25.5,25.1,63.0,91.2,93.2
N/A,47157021545,Shelby County,Tennessee,2018,68.0,65.0,71.0,74.0,78.0,70.0,94.0,2.1,13.6,61.0,5.4,2.4,32.0,4.1,2.3,77.0,72.0,78.3,94.0,82.9,95.6,79.0,57.0,69.0,68.0,64.0,72.0,72.0,5.9,9.2,69.0,N/A,N/A,52.0,1.6,-6.2,33.0,4.0,3.0,89.0,60.0,93.0,95.0,20.1,34.9,62.0,52.0,71.0,49.0,5.7,1.8,54.0,N/A,N/A,84.0,86.6,94.9,85.0,41.5,35.9,43.0,25.5,23.0,71.0,92.3,95.1
N/A,47157021545,Shelby County,Tennessee,2019,70.0,68.0,72.0,74.0,80.0,69.0,95.0,1.8,14.6,66.0,16.5,18.0,32.0,4.1,2.3,73.0,72.5,77.9,89.0,83.9,94.3,82.0,56.5,70.1,70.0,67.0,73.0,54.0,13.7,8.4,77.0,N/A,N/A,71.0,8.6,12.9,33.0,4.0,3.0,91.0,60.0,94.0,95.0,20.1,34.9,65.0,56.0,74.0,53.0,9.2,6.7,60.0,N/A,N/A,87.0,87.0,95.5,89.0,41.6,35.0,48.0,25.3,24.6,72.0,93.3,95.9
N/A,47157021545,Shelby County,Tennessee,2020,70.0,69.0,71.0,74.0,84.0,65.0,95.0,1.5,14.7,73.0,25.2,36.9,32.0,4.1,2.3,64.0,72.8,76.0,86.0,84.9,93.7,79.0,55.8,68.3,68.0,64.0,72.0,64.0,7.4,7.0,52.0,N/A,N/A,77.0,8.1,17.3,30.0,3.4,2.4,92.0,61.0,95.0,95.0,20.6,35.1,68.0,60.0,76.0,53.0,12.2,9.7,66.0,N/A,N/A,89.0,87.5,96.0,89.0,41.6,35.2,53.0,25.4,26.3,75.0,94.2,96.8
N/A,47157021545,Shelby County,Tennessee,2021,63.0,57.0,69.0,42.0,34.0,51.0,36.0,-0.0,-17.6,32.0,25.7,-54.4,32.0,4.1,2.3,54.0,73.3,74.3,73.0,89.1,93.6,46.0,55.6,54.2,71.0,70.0,72.0,68.0,5.3,6.6,67.0,N/A,N/A,75.0,7.1,16.2,28.0,5.0,3.2,92.0,59.0,94.0,96.0,20.6,36.0,76.0,68.0,83.0,64.0,13.8,15.5,71.0,N/A,N/A,87.0,88.8,96.3,81.0,41.3,36.0,,27.5,,80.0,95.0,97.9
N/A,47157021545,Shelby County,Tennessee,2022,62.0,56.0,69.0,41.0,32.0,50.0,33.0,-0.3,-46.2,32.0,31.6,-58.3,32.0,4.1,2.3,64.0,72.9,76.6,74.0,90.6,94.7,32.0,56.3,49.0,68.0,63.0,72.0,66.0,-15.0,-14.6,59.0,N/A,N/A,64.0,17.9,18.0,25.0,5.1,3.0,94.0,60.0,95.0,97.0,21.1,37.9,78.0,72.0,84.0,75.0,14.5,21.9,70.0,N/A,N/A,86.0,88.8,96.0,83.0,41.3,35.9,,27.4,,83.0,94.9,98.1
N/A,47157021545,Shelby County,Tennessee,2023,61.0,54.0,67.0,44.0,32.0,55.0,33.0,-0.5,-73.6,32.0,48.8,-54.1,32.0,4.1,2.3,74.0,72.2,78.3,74.0,91.7,95.4,41.0,56.7,53.0,67.0,66.0,67.0,76.0,21.2,30.4,72.0,N/A,N/A,49.5,0.0,-37.0,12.0,4.2,1.7,94.0,60.0,95.0,95.0,20.7,35.3,72.0,64.0,79.0,80.0,16.7,28.7,48.0,N/A,N/A,83.0,88.8,95.4,69.0,41.5,38.5,,27.8,,85.0,95.0,98.4
